,time,X,Y,Z,marker,stad,Profit,TP,LP,Sum,TH
9157,03:03.14,-8.09375,-61.2734375,-73.945892334,Marker 11,Extract per5 start,4,0,145,95,0.0
9158,03:03.16,-8.078125,-61.2578125,-73.9327697754,Marker 11,Extract per5 start,4,0,145,95,0.0
9159,03:03.18,-8.0703125,-61.2109375,-73.9456481934,Marker 11,Extract per5 start,4,0,145,95,0.0
9160,03:03.20,-8.078125,-61.15625,-73.9402160645,Marker 11,Extract per5 start,4,0,145,95,0.0
9161,03:03.22,-8.0859375,-61.1015625,-73.9391784668,Marker 11,Extract per5 start,4,0,145,95,0.0
9162,03:03.24,-8.09375,-61.0625,-73.9249572754,Marker 11,Extract per5 start,4,0,145,95,0.0
9163,03:03.26,-8.09375,-61.0234375,-73.9149780273,Marker 11,Extract per5 start,4,0,145,95,0.0
9164,03:03.28,-8.1015625,-60.9921875,-73.9139404297,Marker 11,Extract per5 start,4,0,145,95,0.0
9165,03:03.30,-8.1171875,-60.9765625,-73.9216308594,Marker 11,Extract per5 start,4,0,145,95,0.0
9166,03:03.32,-8.1328125,-60.9609375,-73.9258422852,Marker 11,Extract per5 start,4,0,145,95,0.0
9167,03:03.34,-8.171875,-60.9765625,-73.9298095703,Marker 11,Extract per5 start,4,0,145,95,0.0
9168,03:03.36,-8.1796875,-60.9921875,-73.9351806641,Marker 11,Extract per5 start,4,0,145,95,0.0
9169,03:03.38,-8.1953125,-61.0078125,-73.9445800781,Marker 11,Extract per5 start,4,0,145,95,0.0
9170,03:03.40,-8.203125,-61.0078125,-73.9448547363,Marker 11,Extract per5 start,4,0,145,95,0.0
9171,03:03.42,-8.203125,-61.0078125,-73.945098877,Marker 11,Extract per5 start,4,0,145,95,0.0
9172,03:03.44,-8.203125,-61.0,-73.9447937012,Marker 11,Extract per5 start,4,0,145,95,0.0
9173,03:03.46,-8.203125,-60.9921875,-73.9589538574,Marker 11,Extract per5 start,4,0,145,95,0.0
9174,03:03.48,-8.1875,-60.984375,-73.9771118164,Marker 11,Extract per5 start,4,0,145,95,0.0
9175,03:03.50,-8.1640625,-60.984375,-73.9906921387,Marker 11,Extract per5 start,4,0,145,95,0.0
9176,03:03.52,-8.1640625,-60.984375,-73.967956543,Marker 11,Extract per5 start,4,0,145,95,0.0
9177,03:03.54,-8.1484375,-60.96875,-73.9628295898,Marker 11,Extract per5 start,4,0,145,95,0.0
9178,03:03.56,-8.1171875,-60.9765625,-73.9892883301,Marker 11,Extract per5 start,4,0,145,95,0.0
9179,03:03.58,-8.1171875,-60.9765625,-74.0340576172,Marker 11,Extract per5 start,4,0,145,95,0.0
9180,03:03.60,-8.1171875,-60.9921875,-74.0206298828,Marker 11,Extract per5 start,4,0,145,95,0.0
9181,03:03.62,-8.109375,-61.0,-73.966796875,Marker 11,Extract per5 start,4,0,145,95,0.0
9182,03:03.64,-8.109375,-61.0,-73.9097900391,Marker 11,Extract per5 start,4,0,145,95,0.0
9183,03:03.66,-8.1015625,-60.9765625,-73.8821716309,Marker 11,Extract per5 start,4,0,145,95,0.0
9184,03:03.68,-8.0859375,-60.9609375,-73.8641052246,Marker 11,Extract per5 start,4,0,145,95,0.0
9185,03:03.70,-8.0625,-60.953125,-73.8460998535,Marker 11,Extract per5 start,4,0,145,95,0.0
9186,03:03.72,-8.0625,-60.921875,-73.8680114746,Marker 11,Extract per5 start,4,0,145,95,0.0
9187,03:03.74,-8.078125,-60.8671875,-73.9257202148,Marker 11,Extract per5 start,4,0,145,95,0.0
9188,03:03.76,-8.1171875,-60.8203125,-73.991973877,Marker 11,Extract per5 start,4,0,145,95,0.0
9189,03:03.78,-8.1796875,-60.84375,-74.0275878906,Marker 11,Extract per5 start,4,0,145,95,0.0
9190,03:03.80,-8.2421875,-60.9140625,-74.0454101562,Marker 11,Extract per5 start,4,0,145,95,0.0
9191,03:03.82,-8.2734375,-60.9765625,-74.0717468262,Marker 11,Extract per5 start,4,0,145,95,0.0
9192,03:03.84,-8.2734375,-61.046875,-74.0962524414,Marker 11,Extract per5 start,4,0,145,95,0.0
9193,03:03.86,-8.265625,-61.0859375,-74.1123657227,Marker 11,Extract per5 start,4,0,145,95,0.0
9194,03:03.88,-8.2578125,-61.125,-74.0977172852,Marker 11,Extract per5 start,4,0,145,95,0.0
9195,03:03.90,-8.25,-61.125,-74.084197998,Marker 11,Extract per5 start,4,0,145,95,0.0
9196,03:03.92,-8.25,-61.109375,-74.0624694824,Marker 11,Extract per5 start,4,0,145,95,0.0
9197,03:03.94,-8.2578125,-61.0546875,-74.0422363281,Marker 11,Extract per5 start,4,0,145,95,0.0
9198,03:03.96,-8.28125,-61.0078125,-74.0303955078,Marker 11,Extract per5 start,4,0,145,95,0.0
9199,03:03.98,-8.3125,-60.9765625,-74.0329284668,Marker 11,Extract per5 start,4,0,145,95,0.0
9200,03:04.0,-8.359375,-60.9609375,-74.0210571289,Marker 11,Extract per5 start,4,0,145,95,0.0
9201,03:04.2,-8.390625,-60.9609375,-74.0100402832,Marker 11,Extract per5 start,4,0,145,95,0.0
9202,03:04.4,-8.4140625,-60.953125,-74.0152893066,Marker 11,Extract per5 start,4,0,145,95,0.0
9203,03:04.6,-8.4296875,-60.953125,-74.0204162598,Marker 11,Extract per5 start,4,0,145,95,0.0
9204,03:04.8,-8.4453125,-60.96875,-74.0205993652,Marker 11,Extract per5 start,4,0,145,95,0.0
9205,03:04.10,-8.4375,-60.9609375,-74.0375671387,Marker 11,Extract per5 start,4,0,145,95,0.0
9206,03:04.12,-8.453125,-60.9765625,-74.0275878906,Marker 11,Extract per5 start,4,0,145,95,0.0
9207,03:04.14,-8.4453125,-61.0,-74.0084838867,Marker 11,Extract per5 start,4,0,145,95,0.0
9208,03:04.16,-8.40625,-61.0234375,-74.0030212402,Marker 11,Extract per5 start,4,0,145,95,0.0
9209,03:04.18,-8.3671875,-61.0546875,-73.9848937988,Marker 11,Extract per5 start,4,0,145,95,0.0
9210,03:04.20,-8.328125,-61.0625,-73.9891967773,Marker 11,Extract per5 start,4,0,145,95,0.0
9211,03:04.22,-8.3046875,-61.0625,-73.9895019531,Marker 11,Extract per5 start,4,0,145,95,0.0
9212,03:04.24,-8.296875,-61.0390625,-73.9902038574,Marker 11,Extract per5 start,4,0,145,95,0.0
9213,03:04.26,-8.2734375,-61.015625,-73.9951171875,Marker 11,Extract per5 start,4,0,145,95,0.0
9214,03:04.28,-8.265625,-61.0078125,-73.9960327148,Marker 11,Extract per5 start,4,0,145,95,0.0
9215,03:04.30,-8.2578125,-61.015625,-74.0063476562,Marker 11,Extract per5 start,4,0,145,95,0.0
9216,03:04.32,-8.25,-61.015625,-74.0118103027,Marker 11,Extract per5 start,4,0,145,95,0.0
9217,03:04.34,-8.25,-61.046875,-74.0039978027,Marker 11,Extract per5 start,4,0,145,95,0.0
9218,03:04.36,-8.234375,-61.0859375,-73.9728088379,Marker 11,Extract per5 start,4,0,145,95,0.0
9219,03:04.38,-8.203125,-61.1171875,-73.9774169922,Marker 11,Extract per5 start,4,0,145,95,0.0
9220,03:04.40,-8.1484375,-61.1328125,-74.0390319824,Marker 11,Extract per5 start,4,0,145,95,0.0
9221,03:04.42,-8.1328125,-61.1328125,-74.0973510742,Marker 11,Extract per5 start,4,0,145,95,0.0
9222,03:04.44,-8.15625,-61.1484375,-74.0839538574,Marker 11,Extract per5 start,4,0,145,95,0.0
9223,03:04.46,-8.1875,-61.1484375,-74.0257568359,Marker 11,Extract per5 start,4,0,145,95,0.0
9224,03:04.48,-8.2109375,-61.1484375,-73.9449157715,Marker 11,Extract per5 start,4,0,145,95,0.0
9225,03:04.50,-8.21875,-61.1640625,-73.8645935059,Marker 11,Extract per5 start,4,0,145,95,0.0
9226,03:04.52,-8.21875,-61.15625,-73.8150024414,Marker 11,Extract per5 start,4,0,145,95,0.0
9227,03:04.54,-8.2109375,-61.140625,-73.7972717285,Marker 11,Extract per5 start,4,0,145,95,0.0
9228,03:04.56,-8.2265625,-61.1015625,-73.8416442871,Marker 11,Extract per5 start,4,0,145,95,0.0
9229,03:04.58,-8.2578125,-61.046875,-73.9162597656,Marker 11,Extract per5 start,4,0,145,95,0.0
9230,03:04.60,-8.3046875,-61.0078125,-74.0008544922,Marker 11,Extract per5 start,4,0,145,95,0.0
9231,03:04.62,-8.34375,-61.03125,-74.0325622559,Marker 11,Extract per5 start,4,0,145,95,0.0
9232,03:04.64,-8.375,-61.0703125,-74.0374450684,Marker 11,Extract per5 start,4,0,145,95,0.0
9233,03:04.66,-8.4140625,-61.1484375,-74.0380249023,Marker 11,Extract per5 start,4,0,145,95,0.0
9234,03:04.68,-8.453125,-61.2421875,-74.0123291016,Marker 11,Extract per5 start,4,0,145,95,0.0
9235,03:04.70,-8.453125,-61.3203125,-73.9873352051,Marker 11,Extract per5 start,4,0,145,95,0.0
9236,03:04.72,-8.4453125,-61.375,-73.9755554199,Marker 11,Extract per5 start,4,0,145,95,0.0
9237,03:04.74,-8.421875,-61.3828125,-73.9900817871,Marker 11,Extract per5 start,4,0,145,95,0.0
9238,03:04.76,-8.40625,-61.3828125,-73.9951171875,Marker 11,Extract per5 start,4,0,145,95,0.0
9239,03:04.78,-8.390625,-61.3671875,-73.9818115234,Marker 11,Extract per5 start,4,0,145,95,0.0
9240,03:04.80,-8.390625,-61.3125,-73.9844665527,Marker 11,Extract per5 start,4,0,145,95,0.0
9241,03:04.82,-8.3828125,-61.265625,-73.9961853027,Marker 11,Extract per5 start,4,0,145,95,0.0
9242,03:04.84,-8.3984375,-61.25,-73.9905700684,Marker 11,Extract per5 start,4,0,145,95,0.0
9243,03:04.86,-8.4375,-61.2421875,-73.9803466797,Marker 11,Extract per5 start,4,0,145,95,0.0
9244,03:04.88,-8.5,-61.2265625,-73.9752502441,Marker 11,Extract per5 start,4,0,145,95,0.0
9245,03:04.90,-8.546875,-61.2578125,-73.9483032227,Marker 11,Extract per5 start,4,0,145,95,0.0
9246,03:04.92,-8.5703125,-61.2734375,-73.9486083984,Marker 11,Extract per5 start,4,0,145,95,0.0
9247,03:04.94,-8.5859375,-61.2890625,-73.9671936035,Marker 11,Extract per5 start,4,0,145,95,0.0
9248,03:04.96,-8.59375,-61.296875,-73.9808044434,Marker 11,Extract per5 start,4,0,145,95,0.0
9249,03:04.98,-8.6171875,-61.3125,-73.9867248535,Marker 11,Extract per5 start,4,0,145,95,0.0
9250,03:05.0,-8.6484375,-61.328125,-73.9924621582,Marker 11,Extract per5 start,4,0,145,95,0.0
9251,03:05.2,-8.6640625,-61.3671875,-73.9898376465,Marker 11,Extract per5 start,4,0,145,95,0.0
9252,03:05.4,-8.6640625,-61.3984375,-73.9640808105,Marker 11,Extract per5 start,4,0,145,95,0.0
9253,03:05.6,-8.6484375,-61.4296875,-73.9602661133,Marker 11,Extract per5 start,4,0,145,95,0.0
9254,03:05.8,-8.625,-61.4609375,-73.9471130371,Marker 11,Extract per5 start,4,0,145,95,0.0
9255,03:05.10,-8.6015625,-61.4765625,-73.9468383789,Marker 11,Extract per5 start,4,0,145,95,0.0
9256,03:05.12,-8.578125,-61.4765625,-73.959197998,Marker 11,Extract per5 start,4,0,145,95,0.0
9257,03:05.14,-8.546875,-61.4765625,-73.9631958008,Marker 11,Extract per5 start,4,0,145,95,0.0
9258,03:05.16,-8.484375,-61.4609375,-73.9574279785,Marker 11,Extract per5 start,4,0,145,95,0.0
9259,03:05.18,-8.40625,-61.4296875,-73.9651489258,Marker 11,Extract per5 start,4,0,145,95,0.0
9260,03:05.20,-8.328125,-61.40625,-73.9552612305,Marker 11,Extract per5 start,4,0,145,95,0.0
9261,03:05.22,-8.265625,-61.3984375,-73.9233398438,Marker 11,Extract per5 start,4,0,145,95,0.0
9262,03:05.24,-8.2109375,-61.40625,-73.9053955078,Marker 11,Extract per5 start,4,0,145,95,0.0
9263,03:05.26,-8.1484375,-61.4140625,-73.9369506836,Marker 11,Extract per5 start,4,0,145,95,0.0
9264,03:05.28,-8.078125,-61.4140625,-74.0260620117,Marker 11,Extract per5 start,4,0,145,95,0.0
9265,03:05.30,-8.03125,-61.4453125,-74.0668640137,Marker 11,Extract per5 start,4,0,145,95,0.0
9266,03:05.32,-8.0078125,-61.484375,-74.0317993164,Marker 11,Extract per5 start,4,0,145,95,0.0
9267,03:05.34,-8.0078125,-61.53125,-73.930847168,Marker 11,Extract per5 start,4,0,145,95,0.0
9268,03:05.36,-8.015625,-61.5390625,-73.8598022461,Marker 11,Extract per5 start,4,0,145,95,0.0
9269,03:05.38,-8.03125,-61.5078125,-73.8140258789,Marker 11,Extract per5 start,4,0,145,95,0.0
9270,03:05.40,-8.0390625,-61.4453125,-73.795135498,Marker 11,Extract per5 start,4,0,145,95,0.0
9271,03:05.42,-8.0625,-61.375,-73.8070373535,Marker 11,Extract per5 start,4,0,145,95,0.0
9272,03:05.44,-8.1015625,-61.265625,-73.8633117676,Marker 11,Extract per5 start,4,0,145,95,0.0
9273,03:05.46,-8.140625,-61.203125,-73.9156799316,Marker 11,Extract per5 start,4,0,145,95,0.0
9274,03:05.48,-8.171875,-61.171875,-73.9552307129,Marker 11,Extract per5 start,4,0,145,95,0.0
9275,03:05.50,-8.203125,-61.203125,-73.9507446289,Marker 11,Extract per5 start,4,0,145,95,0.0
9276,03:05.52,-8.2265625,-61.2734375,-73.9335632324,Marker 11,Extract per5 start,4,0,145,95,0.0
9277,03:05.54,-8.25,-61.3515625,-73.9306030273,Marker 11,Extract per5 start,4,0,145,95,0.0
9278,03:05.56,-8.2734375,-61.40625,-73.9498596191,Marker 11,Extract per5 start,4,0,145,95,0.0
9279,03:05.58,-8.2890625,-61.4609375,-73.9558410645,Marker 11,Extract per5 start,4,0,145,95,0.0
9280,03:05.60,-8.3203125,-61.4921875,-73.9479064941,Marker 11,Extract per5 start,4,0,145,95,0.0
9281,03:05.62,-8.3125,-61.4921875,-73.9392700195,Marker 11,Extract per5 start,4,0,145,95,0.0
9282,03:05.64,-8.2890625,-61.4765625,-73.9211425781,Marker 11,Extract per5 start,4,0,145,95,0.0
9283,03:05.66,-8.2890625,-61.4296875,-73.9077758789,Marker 11,Extract per5 start,4,0,145,95,0.0
9284,03:05.68,-8.28125,-61.375,-73.9022521973,Marker 11,Extract per5 start,4,0,145,95,0.0
9285,03:05.70,-8.296875,-61.3125,-73.9019470215,Marker 11,Extract per5 start,4,0,145,95,0.0
9286,03:05.72,-8.3046875,-61.234375,-73.913848877,Marker 11,Extract per5 start,4,0,145,95,0.0
9287,03:05.74,-8.3046875,-61.1875,-73.912902832,Marker 11,Extract per5 start,4,0,145,95,0.0
9288,03:05.76,-8.3046875,-61.1484375,-73.9067382812,Marker 11,Extract per5 start,4,0,145,95,0.0
9289,03:05.78,-8.3046875,-61.1015625,-73.9047241211,Marker 11,Extract per5 start,4,0,145,95,0.0
9290,03:05.80,-8.3203125,-61.078125,-73.8943786621,Marker 11,Extract per5 start,4,0,145,95,0.0
9291,03:05.82,-8.3515625,-61.046875,-73.8887023926,Marker 11,Extract per5 start,4,0,145,95,0.0
9292,03:05.84,-8.375,-61.0546875,-73.8619384766,Marker 11,Extract per5 start,4,0,145,95,0.0
9293,03:05.86,-8.3984375,-61.0625,-73.8487243652,Marker 11,Extract per5 start,4,0,145,95,0.0
9294,03:05.88,-8.3984375,-61.078125,-73.8356628418,Marker 11,Extract per5 start,4,0,145,95,0.0
9295,03:05.90,-8.3984375,-61.078125,-73.8361816406,Marker 11,Extract per5 start,4,0,145,95,0.0
9296,03:05.92,-8.3984375,-61.0703125,-73.8546447754,Marker 11,Extract per5 start,4,0,145,95,0.0
9297,03:05.94,-8.3828125,-61.078125,-73.8868103027,Marker 11,Extract per5 start,4,0,145,95,0.0
9298,03:05.96,-8.359375,-61.078125,-73.9144897461,Marker 11,Extract per5 start,4,0,145,95,0.0
9299,03:05.98,-8.328125,-61.1015625,-73.9326477051,Marker 11,Extract per5 start,4,0,145,95,0.0
9300,03:06.0,-8.3046875,-61.1328125,-73.9327087402,Marker 11,Extract per5 start,4,0,145,95,0.0
9301,03:06.2,-8.2734375,-61.1484375,-73.9460754395,Marker 11,Extract per5 start,4,0,145,95,0.0
9302,03:06.4,-8.2578125,-61.1640625,-73.9554443359,Marker 11,Extract per5 start,4,0,145,95,0.0
9303,03:06.6,-8.25,-61.1875,-73.941619873,Marker 11,Extract per5 start,4,0,145,95,0.0
9304,03:06.8,-8.2265625,-61.1953125,-73.9415283203,Marker 11,Extract per5 start,4,0,145,95,0.0
9305,03:06.10,-8.203125,-61.1796875,-73.9904174805,Marker 11,Extract per5 start,4,0,145,95,0.0
9306,03:06.12,-8.1796875,-61.1640625,-74.0532836914,Marker 11,Extract per5 start,4,0,145,95,0.0
9307,03:06.14,-8.1640625,-61.1796875,-74.0449829102,Marker 11,Extract per5 start,4,0,145,95,0.0
9308,03:06.16,-8.1640625,-61.1953125,-73.983215332,Marker 11,Extract per5 start,4,0,145,95,0.0
9309,03:06.18,-8.1875,-61.2109375,-73.9211730957,Marker 11,Extract per5 start,4,0,145,95,0.0
9310,03:06.20,-8.1953125,-61.1953125,-73.8848571777,Marker 11,Extract per5 start,4,0,145,95,0.0
9311,03:06.22,-8.1953125,-61.1875,-73.8489379883,Marker 11,Extract per5 start,4,0,145,95,0.0
9312,03:06.24,-8.1953125,-61.171875,-73.8352661133,Marker 11,Extract per5 start,4,0,145,95,0.0
9313,03:06.26,-8.1796875,-61.140625,-73.8435058594,Marker 11,Extract per5 start,4,0,145,95,0.0
9314,03:06.28,-8.1953125,-61.0859375,-73.8915710449,Marker 11,Extract per5 start,4,0,145,95,0.0
9315,03:06.30,-8.203125,-61.03125,-73.9484558105,Marker 11,Extract per5 start,4,0,145,95,0.0
9316,03:06.32,-8.21875,-61.0234375,-73.979675293,Marker 11,Extract per5 start,4,0,145,95,0.0
9317,03:06.34,-8.2421875,-61.0625,-73.9763183594,Marker 11,Extract per5 start,4,0,145,95,0.0
9318,03:06.36,-8.2578125,-61.109375,-73.9819335938,Marker 11,Extract per5 start,4,0,145,95,0.0
9319,03:06.38,-8.28125,-61.15625,-74.0007629395,Marker 11,Extract per5 start,4,0,145,95,0.0
9320,03:06.40,-8.296875,-61.203125,-74.0111083984,Marker 11,Extract per5 start,4,0,145,95,0.0
9321,03:06.42,-8.3125,-61.2265625,-74.0113220215,Marker 11,Extract per5 start,4,0,145,95,0.0
9322,03:06.44,-8.328125,-61.25,-74.003326416,Marker 11,Extract per5 start,4,0,145,95,0.0
9323,03:06.46,-8.3359375,-61.2421875,-73.9859313965,Marker 11,Extract per5 start,4,0,145,95,0.0
9324,03:06.48,-8.328125,-61.234375,-73.9638671875,Marker 11,Extract per5 start,4,0,145,95,0.0
9325,03:06.50,-8.328125,-61.1875,-73.954864502,Marker 11,Extract per5 start,4,0,145,95,0.0
9326,03:06.52,-8.328125,-61.140625,-73.9630737305,Marker 11,Extract per5 start,4,0,145,95,0.0
9327,03:06.54,-8.3203125,-61.09375,-73.9708251953,Marker 11,Extract per5 start,4,0,145,95,0.0
9328,03:06.56,-8.3125,-61.0625,-73.969909668,Marker 11,Extract per5 start,4,0,145,95,0.0
9329,03:06.58,-8.3125,-61.03125,-73.97265625,Marker 11,Extract per5 start,4,0,145,95,0.0
9330,03:06.60,-8.3125,-61.0078125,-73.9765930176,Marker 11,Extract per5 start,4,0,145,95,0.0
9331,03:06.62,-8.3203125,-61.0,-73.9711914062,Marker 11,Extract per5 start,4,0,145,95,0.0
9332,03:06.64,-8.3359375,-60.9765625,-73.9794921875,Marker 11,Extract per5 start,4,0,145,95,0.0
9333,03:06.66,-8.3359375,-60.9765625,-73.9793701172,Marker 11,Extract per5 start,4,0,145,95,0.0
9334,03:06.68,-8.3359375,-60.9921875,-73.9797363281,Marker 11,Extract per5 start,4,0,145,95,0.0
9335,03:06.70,-8.3359375,-61.0078125,-73.9669189453,Marker 11,Extract per5 start,4,0,145,95,0.0
9336,03:06.72,-8.3359375,-61.015625,-73.9633789062,Marker 11,Extract per5 start,4,0,145,95,0.0
9337,03:06.74,-8.328125,-61.0234375,-73.9683532715,Marker 11,Extract per5 start,4,0,145,95,0.0
9338,03:06.76,-8.3125,-61.03125,-73.9782104492,Marker 11,Extract per5 start,4,0,145,95,0.0
9339,03:06.78,-8.3046875,-61.0390625,-73.9922180176,Marker 11,Extract per5 start,4,0,145,95,0.0
9340,03:06.80,-8.296875,-61.046875,-74.0015869141,Marker 11,Extract per5 start,4,0,145,95,0.0
9341,03:06.82,-8.296875,-61.0625,-73.984375,Marker 11,Extract per5 start,4,0,145,95,0.0
9342,03:06.84,-8.28125,-61.0703125,-73.9791870117,Marker 11,Extract per5 start,4,0,145,95,0.0
9343,03:06.86,-8.265625,-61.078125,-73.9741210938,Marker 11,Extract per5 start,4,0,145,95,0.0
9344,03:06.88,-8.2421875,-61.0703125,-73.9774475098,Marker 11,Extract per5 start,4,0,145,95,0.0
9345,03:06.90,-8.21875,-61.0625,-73.990447998,Marker 11,Extract per5 start,4,0,145,95,0.0
9346,03:06.92,-8.21875,-61.0625,-73.9902038574,Marker 11,Extract per5 start,4,0,145,95,0.0
9347,03:06.94,-8.25,-61.046875,-73.9853820801,Marker 11,Extract per5 start,4,0,145,95,0.0
9348,03:06.96,-8.3125,-61.015625,-73.9938354492,Marker 11,Extract per5 start,4,0,145,95,0.0
9349,03:06.98,-8.390625,-61.0,-74.0163574219,Marker 11,Extract per5 start,4,0,145,95,0.0
9350,03:07.0,-8.4375,-60.9921875,-74.0292053223,Marker 11,Extract per5 start,4,0,145,95,0.0
9351,03:07.2,-8.4609375,-61.03125,-73.9793701172,Marker 11,Extract per5 start,4,0,145,95,0.0
9352,03:07.4,-8.4609375,-61.0859375,-73.8945617676,Marker 11,Extract per5 start,4,0,145,95,0.0
9353,03:07.6,-8.453125,-61.140625,-73.8282470703,Marker 11,Extract per5 start,4,0,145,95,0.0
9354,03:07.8,-8.4296875,-61.1953125,-73.8117370605,Marker 11,Extract per5 start,4,0,145,95,0.0
9355,03:07.10,-8.3828125,-61.234375,-73.841217041,Marker 11,Extract per5 start,4,0,145,95,0.0
9356,03:07.12,-8.28125,-61.265625,-73.8930053711,Marker 11,Extract per5 start,4,0,145,95,0.0
9357,03:07.14,-8.15625,-61.28125,-73.9660949707,Marker 11,Extract per5 start,4,0,145,95,0.0
9358,03:07.16,-8.0390625,-61.2890625,-74.0255737305,Marker 11,Extract per5 start,4,0,145,95,0.0
9359,03:07.18,-7.9296875,-61.328125,-74.0437927246,Marker 11,Extract per5 start,4,0,145,95,0.0
9360,03:07.20,-7.875,-61.375,-74.0352172852,Marker 11,Extract per5 start,4,0,145,95,0.0
9361,03:07.22,-7.8203125,-61.4609375,-74.0001220703,Marker 11,Extract per5 start,4,0,145,95,0.0
9362,03:07.24,-7.78125,-61.515625,-73.9957275391,Marker 11,Extract per5 start,4,0,145,95,0.0
9363,03:07.26,-7.765625,-61.578125,-73.9871520996,Marker 11,Extract per5 start,4,0,145,95,0.0
9364,03:07.28,-7.75,-61.609375,-73.9958190918,Marker 11,Extract per5 start,4,0,145,95,0.0
9365,03:07.30,-7.765625,-61.640625,-74.0004882812,Marker 11,Extract per5 start,4,0,145,95,0.0
9366,03:07.32,-7.78125,-61.6484375,-74.0137329102,Marker 11,Extract per5 start,4,0,145,95,0.0
9367,03:07.34,-7.8203125,-61.6484375,-74.0185852051,Marker 11,Extract per5 start,4,0,145,95,0.0
9368,03:07.36,-7.875,-61.640625,-74.0185546875,Marker 11,Extract per5 start,4,0,145,95,0.0
9369,03:07.38,-7.9296875,-61.625,-74.0269165039,Marker 11,Extract per5 start,4,0,145,95,0.0
9370,03:07.40,-7.9921875,-61.6015625,-74.0315246582,Marker 11,Extract per5 start,4,0,145,95,0.0
9371,03:07.42,-8.03125,-61.5625,-74.0442504883,Marker 11,Extract per5 start,4,0,145,95,0.0
9372,03:07.44,-8.0859375,-61.515625,-74.0432434082,Marker 11,Extract per5 start,4,0,145,95,0.0
9373,03:07.46,-8.1328125,-61.4609375,-74.0478210449,Marker 11,Extract per5 start,4,0,145,95,0.0
9374,03:07.48,-8.171875,-61.4140625,-74.038269043,Marker 11,Extract per5 start,4,0,145,95,0.0
9375,03:07.50,-8.2265625,-61.359375,-74.0243225098,Marker 11,Extract per5 start,4,0,145,95,0.0
9376,03:07.52,-8.265625,-61.3125,-74.0096740723,Marker 11,Extract per5 start,4,0,145,95,0.0
9377,03:07.54,-8.3046875,-61.265625,-73.9989624023,Marker 11,Extract per5 start,4,0,145,95,0.0
9378,03:07.56,-8.3359375,-61.21875,-73.979888916,Marker 11,Extract per5 start,4,0,145,95,0.0
9379,03:07.58,-8.359375,-61.1953125,-73.9522094727,Marker 11,Extract per5 start,4,0,145,95,0.0
9380,03:07.60,-8.3984375,-61.15625,-73.942565918,Marker 11,Extract per5 start,4,0,145,95,0.0
9381,03:07.62,-8.421875,-61.1171875,-73.9463500977,Marker 11,Extract per5 start,4,0,145,95,0.0
9382,03:07.64,-8.4609375,-61.1015625,-73.9509277344,Marker 11,Extract per5 start,4,0,145,95,0.0
9383,03:07.66,-8.5,-61.0703125,-73.9735412598,Marker 11,Extract per5 start,4,0,145,95,0.0
9384,03:07.68,-8.546875,-61.0625,-73.9827270508,Marker 11,Extract per5 start,4,0,145,95,0.0
9385,03:07.70,-8.5859375,-61.0703125,-73.9743041992,Marker 11,Extract per5 start,4,0,145,95,0.0
9386,03:07.72,-8.6171875,-61.0703125,-73.9701843262,Marker 11,Extract per5 start,4,0,145,95,0.0
9387,03:07.74,-8.6328125,-61.0625,-73.9743041992,Marker 11,Extract per5 start,4,0,145,95,0.0
9388,03:07.76,-8.6328125,-61.0546875,-73.9693603516,Marker 11,Extract per5 start,4,0,145,95,0.0
9389,03:07.78,-8.6171875,-61.0625,-73.9603881836,Marker 11,Extract per5 start,4,0,145,95,0.0
9390,03:07.80,-8.59375,-61.0703125,-73.9381408691,Marker 11,Extract per5 start,4,0,145,95,0.0
9391,03:07.82,-8.53125,-61.0703125,-73.9555053711,Marker 11,Extract per5 start,4,0,145,95,0.0
9392,03:07.84,-8.4765625,-61.0625,-74.0179138184,Marker 11,Extract per5 start,4,0,145,95,0.0
9393,03:07.86,-8.4296875,-61.078125,-74.080291748,Marker 11,Extract per5 start,4,0,145,95,0.0
9394,03:07.88,-8.390625,-61.140625,-74.0452270508,Marker 11,Extract per5 start,4,0,145,95,0.0
9395,03:07.90,-8.359375,-61.1953125,-73.9664001465,Marker 11,Extract per5 start,4,0,145,95,0.0
9396,03:07.92,-8.3046875,-61.21875,-73.9085388184,Marker 11,Extract per5 start,4,0,145,95,0.0
9397,03:07.94,-8.234375,-61.234375,-73.8672485352,Marker 11,Extract per5 start,4,0,145,95,0.0
9398,03:07.96,-8.1640625,-61.2421875,-73.8355407715,Marker 11,Extract per5 start,4,0,145,95,0.0
9399,03:07.98,-8.1015625,-61.2265625,-73.8360900879,Marker 11,Extract per5 start,4,0,145,95,0.0
9400,03:08.0,-8.0546875,-61.2265625,-73.8542480469,Marker 11,Extract per5 start,4,0,145,95,0.0
9401,03:08.2,-8.0390625,-61.1953125,-73.9171142578,Marker 11,Extract per5 start,4,0,145,95,0.0
9402,03:08.4,-8.03125,-61.203125,-73.966217041,Marker 11,Extract per5 start,4,0,145,95,0.0
9403,03:08.6,-8.0234375,-61.265625,-73.9936523438,Marker 11,Extract per5 start,4,0,145,95,0.0
9404,03:08.8,-8.015625,-61.3515625,-73.9952392578,Marker 11,Extract per5 start,4,0,145,95,0.0
9405,03:08.10,-8.015625,-61.421875,-74.0271911621,Marker 11,Extract per5 start,4,0,145,95,0.0
9406,03:08.12,-8.0234375,-61.4921875,-74.0504455566,Marker 11,Extract per5 start,4,0,145,95,0.0
